supplier,date,type,order,bodega,sku,description,quantity,unit,unit_price,sell_value,tax,tax_value
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,210,1,402,CUCHUCO A GRANEL*KILO,50,KILO,2659,132950,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,210,1,404,PESCADO CABEZA DE TILAPIA NEGRA *KILO,2.55,KILO,4872,12424,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,210,1,216,MAIZ PERGAMINO VALLE,150,KILO,2123,318450,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,210,1,401,MAIZ TRILLADO AMARILLO A GRANEL Y* KILO,50,KILO,2514,125700,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,210,1,3112,BAGRE,10,KILO,11500,115000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,210,1,114,FRESA BANDEJA,12,BDJ,2833,34000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,210,1,7707321760042,TORTILLA  DE MAIZ,6,UND,1000,6000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,210,1,7709645932518,HARINA TATIANA *130G,8,UND,840,6723,0.19,1277
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,31,POCILLO EXPRESIONES,4,UND,4622,18487,0.19,3513
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,535,GANCHOS PARA ROPA *18,4,UND,1933,7731,0.19,1469
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,507,LIMPION MICROFIBRA 40*40,12,UND,2689,32268,0.19,6131
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,37,POCILLO CORAZON 01,6,UND,4622,27731,0.19,5269
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,387,LIMPION COCINA 22 COLIBRI,12,UND,2857,34285,0.19,6514
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,508,POCILLO CHINO,12,UND,2899,34789,0.19,6610
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,228,BOTILO TRASLUCIDO,6,UND,6134,36806,0.19,6993
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,678,CORTA PANELA,3,UND,7563,22689,0.19,4311
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,509,CUCHARA MADERA PEQUEÑA,4,UND,1891,7563,0.19,1437
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,100,MOLINILLO MADERA,6,UND,1849,11092,0.19,2107
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,6900029384331,ESPONJA REPOLLO  PLATINO  JUMBO,48,UND,1506,72268,0.19,13731
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,80201,PARRILLA PATA #3 GRANDE,6,UND,1849,11092,0.19,2107
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,1620,BOMBA PARA BAÑO,6,UND,3361,20168,0.19,3832
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,2730,LIMPION PEQUEÑO CUADRADO,24,UND,924,22184,0.19,4215
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,2730,LIMPION PEQUEÑO CUADRADO,24,UND,1261,30252,0.19,5748
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,3560,DULCE ABRIGO ROJO,12,UND,1765,21176,0.19,4023
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,8770349217033,LIMPION MICROFIBRA 11*20,24,UND,1429,34285,0.19,6514
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,7901,COLADOR CON RECIPIENTE,6,UND,1681,10084,0.19,1916
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,20112,CUCHILLO PELA PAPA,10,UND,1975,19747,0.19,3752
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,10210,ESPUMADERA CON MANGO,6,UND,4538,27226,0.19,5173
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,1171,COLADOR JUGO GRANDE # 21,12,UND,1807,21680,0.19,4119
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,3581,ALCANCIA MEDIANA,12,UND,714,8571,0.19,1628
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,13220,PARRILLA ESMALTADA REDONDA,6,UND,4832,28991,0.19,5508
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,1032,LIMPION FLECOS,24,UND,2017,48403,0.19,9197
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,6632,CUCHARA ARROCERA MELAMINA,12,UND,672,8067,0.19,1533
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,1172,COLADOR JUGO MED # 17,12,UND,1429,17142,0.19,3257
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,7703036012391,JABONERA PLESCO  VERANO REF 1239,12,UND,1218,14621,0.19,2778
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,7703036618302,CUBETA HIELO X2,4,UND,4370,17478,0.19,3321
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,733341824102,CEPILLO DE MANO PLANCHA VANYPLAS,12,UND,3529,42352,0.19,8047
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,3543,ALCANCIA GRANDE,12,UND,1092,13109,0.19,2491
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,7453010022549,CUCHILLO # 7 EXCALIBUR,6,UND,4034,24202,0.19,4598
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,7453057034789,CORTINA WINSOR,3,UND,7563,22689,0.19,4311
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,7453038107686,CUCHILLO EXCALIBUR #8 C/MADERA,3,UND,4202,12605,0.19,2395
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,1173,COLADOR JUGO PEQ # 11,12,UND,1050,12605,0.19,2395
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,7704561425021,MOLINILLO PERSAL,6,UND,3361,20168,0.19,3832
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,264,COCA PLASTICA MICROONDAS,6,UND,1849,11092,0.19,2107
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,20257,VASO PITILLO PERSONAJES,10,UND,1261,12605,0.19,2395
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,6935201001027,CORTINA TIPO TELA,4,UND,11597,46386,0.19,8813
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,2745,LIMPION CUADRADO MEDIANO,24,UND,1261,30252,0.19,5748
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,3365,CUCHARON MELAMINA,6,UND,1681,10084,0.19,1916
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,2285,COLADOR TRENSADO,24,UND,1345,32268,0.19,6131
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,4895009750805,CORTINA PLASTICA ECONOMICA  SHOWER,6,UND,3782,22689,0.19,4311
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,7706393028616,PLATO CHOCHA,12,UND,1933,23193,0.19,4407
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,7706393029484,GALLETERO PLASTICO,4,UND,9076,36302,0.19,6897
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,6916418107351,CUCHILLO EXCALIBUR #5,6,UND,4202,25210,0.19,4790
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,6916418107467,CUCHILLO EXCALIBUR #6,6,UND,4034,24201,0.19,4598
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,6916418107467,CUCHILLO EXCALIBUR #6,6,UND,5756,34537,0.19,6562
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,6916418107573,CUCHILLO EXCALIBUR #7,6,UND,5882,35294,0.19,6706
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,6916418107689,CUCHILLO EXCALIBUR #8,6,UND,6303,37815,0.19,7185
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,7707315341721,CEPILLO DE BAÑO LOLA,1,UND,3193,3193,0.19,607
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,7707316670004,BOTILITO PLINSA 1.5 LITRO,5,UND,4664,23319,0.19,4431
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,7707316678062,PORRON PLINZA PEQUEÑO,6,UND,3151,18907,0.19,3592
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,7707316675566,BOTELLON PLASTICO PLINZA*1LT,6,UND,3571,21428,0.19,4071
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,1217,PARRILLA CON  LATA,6,UND,3613,21680,0.19,4119
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,6257,BOTILO MARVEL #1,12,UND,1429,17142,0.19,3257
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,7708905246921,JARRA LECHERA,3,UND,3193,9579,0.19,1820
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,5628,POCILLO LAS 4 FLORES,6,UND,3613,21680,0.19,4119
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,80192,GANCHO *12 ECONOMICO,6,UND,2899,17394,0.19,3305
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,80193,GANCHO ROPA *12 GRUESO,3,UND,5042,15126,0.19,2874
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,1639,CHOCOLATERA C/TAPA PEQUEÑA NATY,6,UND,7479,44873,0.19,8526
TERCEROS VARIOS Y/O GENERAL,2022-06-15,MR,211,1,20490,COCA PATY ECONOMICA,24,UND,840,20168,0.19,3832
TERCEROS VARIOS Y/O GENERAL,2022-06-16,MR,212,1,105035,LECHE SAN FERNANDO UHT ENTERA X 900,12,UND,3200,38400,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-16,MR,212,1,7703032105011,LECHE SAN FERNANDO UHT X 200,6,UND,992,5952,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-16,MR,212,1,7703032105615,LECHE SAN FERNANDO  *1100 ML,20,UND,3800,76000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-16,MR,212,1,7703032106810,LECHE SAN FERNANDO  X 400 ML,6,UND,1483,8898,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-16,MR,212,1,7703032106278,LECHE SAN FERNANDO DESLACTOSADA X 1100 ML,6,UND,3850,23100,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-16,MR,212,1,7703032126092,AVENA SAN FERNANDO *900,6,UND,2983,17899,0.19,3401
TERCEROS VARIOS Y/O GENERAL,2022-06-16,MR,212,1,7709990914535,SALCHICHON TRIGO REY * 900 G,10,UND,4857,48571,0.05,2429
TERCEROS VARIOS Y/O GENERAL,2022-06-16,MR,212,1,105981,LECHE SAN FERNANDO B/GRASA BOLSA*1100,6,UND,3800,22800,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,213,1,11,MARACUYA,20,KILO,4133,82660,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,213,1,31,MANGO TOMMY,30,KILO,3067,92010,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,213,1,41,APIO KILO,5,KILO,1200,6000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,213,1,32,YUCA,25,KILO,3240,81000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,213,1,52,MAZORCA BANDEJA DULCE,6,BDJ,2500,15000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,213,1,4,ZANAHORIA,60,KILO,2367,142000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,213,1,14,TOMATE DE ARBOL,25,KILO,2920,73000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,213,1,34,ZAPAYO,20,KILO,1500,30000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,213,1,54,NARANJA,30,KILO,2333,70000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,213,1,55,MANZANA ROJA,25,UND,1120,28000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,213,1,26,PAPA AMARILLA,50,KILO,3040,152000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,213,1,37,PAPAYA,15,KILO,2200,33000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,213,1,58,PERA,20,UND,1850,37000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,213,1,9,BANANO,20,KILO,1400,28000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,213,1,7700185000095,CHULETA PESCADO,10,BDJ,4034,40336,0.19,7664
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,213,1,7501035010109,TEQUILA REPOSADO *750ML,12,UND,67906,814867,0.05,40743
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,213,1,3112,BAGRE,10,KILO,11500,115000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,213,1,1404,TRUCHA,1.95,KILO,19070,37187,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,213,1,744607002295,TEQUILA EL JIMADOR *750ML,12,UND,71216,854590,0.05,42730
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,213,1,7707249481067,EMPANADAS VALLUNA *25 UND,6,UND,7143,42857,0.19,8143
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703111002439,COPELIA 23G,50,UND,403,20168,0.19,3832
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133073004,PQT RIZADA LIMON X 45 GR,2,UND,1694,3388,0.19,644
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133089203,YUPI HORNEADOS *44G,4,UND,1250,5000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133089302,YUPI QUESO *44G,2,UND,1250,2500,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133088503,RIDASA LIMIN *110G,4,UND,3501,14003,0.19,2661
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133085809,PAPAS RIZADAS MAYONESA X 31 GM.,7,UND,1118,7829,0.19,1488
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133030212,EL GOLPE ORIGINAL X 140 G,1,UND,3782,3782,0.19,719
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133072212,TOSTI PIZZA,5,UND,700,3500,0.19,665
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133008211,LONCHERA DIVERTIDA YUPI,6,UND,6303,37820,0.19,7186
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133088510,RISADA MAYONESA  *110G,4,UND,3501,14003,0.19,2661
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133069915,PAPAS LIZAS LIMON 27G,4,UND,983,3933,0.19,747
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133073028,PQT RIZADA POLLO X 45 GR,4,UND,1694,6776,0.19,1287
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133021227,PALOMITAS CARAMELO *68G,6,UND,1055,6328,0.19,1202
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133005333,PALOMITA COOKIES CREAM *55G,2,UND,1055,2109,0.19,401
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133086332,TOSTIEMPANADAS YUPI,4,UND,700,2800,0.19,532
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133072533,GOLPES RANCHEROS YUPI *35G,2,UND,1416,2832,0.19,538
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133089241,CHEESE HORNEADOS *82G,2,UND,2084,4168,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133073349,TOSTI NACHOS FULL QUESO X 28 GR,4,UND,700,2800,0.19,532
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133072540,GOLPE LIMON YUPI X 45 GR,2,UND,1416,2832,0.19,538
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133087643,RIZADAS LIMON *250G,3,UND,7501,22503,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133081740,TOSTI NACHOS *- 160 G,2,PQT,2815,5630,0.19,1070
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133086745,GOLPE MAYONESA YUPI *140G,3,UND,3782,11345,0.19,2156
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133073844,TOZINETAS FRED YUPI * 25 G,4,UND,913,3650,0.19,694
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133071055,PAPA RIZADA POLLO X 115 GR,2,UND,3501,7002,0.19,1330
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133086950,YUPI SAL *15G,12,UND,217,2602,0.19,494
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133008167,YUPI QUESO FAMILIAR*110G,3,UND,2395,7185,0.19,1365
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133089265,YUPIS PICANTOSOS *50G,3,UND,1250,3750,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133072960,PQT RIZADA MAYONESA X 45 GR,5,UND,1694,8471,0.19,1609
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133030175,GOLPE CON TODO LIMOPN * 140 G,1,UND,3782,3782,0.19,719
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133008174,PALOMITAS FAMILIAR CARAMELO*170,3,UND,2311,6933,0.19,1317
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133030472,PAPAS RIZADAS YUPI  MAYONESA *250G,3,UND,6303,18910,0.19,3593
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133007283,TOCINETA FRED,3,UND,2815,8445,0.19,1605
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133087582,RIZADAS MAYONEZA 31G,3,UND,1118,3355,0.19,637
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133081788,ANILLOS DE CEBOLLA,5,PQT,840,4202,0.19,798
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133088091,RIZADA TOMATE *31G,3,UND,1118,3353,0.19,637
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133087193,TOSTI NACHOS BBQ *31G,4,UND,700,2800,0.19,532
TERCEROS VARIOS Y/O GENERAL,2022-06-17,MR,214,1,7703133072397,TOSTI EMPANADAS DE MAIZ *28G,4,UND,700,2800,0.19,532
TERCEROS VARIOS Y/O GENERAL,2022-06-18,MR,215,1,10,LULO,22,KILO,4700,103400,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-18,MR,215,1,70,MALLA TOMATE CHONTO,96,PQT,2658,255200,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-18,MR,215,1,2,TOMATE CHONTO,88,KILO,3200,281600,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-18,MR,215,1,12,REPOLLO,22,KILO,1455,32010,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-18,MR,215,1,25,PEPINO,18,KILO,1200,21600,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-18,MR,215,1,85,MALLA HABICHUELA,41,PQT,2195,90000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-18,MR,215,1,85,MALLA HABICHUELA,41,PQT,2195,90000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-18,MR,215,1,27,PIMENTON,12,KILO,4700,56400,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-18,MR,215,1,18,ARRACACHA,12.5,KILO,2400,30000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-19,MR,216,1,30,COCO,12,UND,3083,37000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-19,MR,216,1,1,PAPA PARDA,50,KILO,1440,72000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-19,MR,216,1,11,MARACUYA,20,KILO,4133,82660,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-19,MR,216,1,31,MANGO TOMMY,30,KILO,3067,92010,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-19,MR,216,1,13,BATAVIA,16,KILO,2750,44000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-19,MR,216,1,33,ARVEJA VERDE,3,KILO,11333,34000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-19,MR,216,1,4,ZANAHORIA,60,KILO,2367,142020,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-19,MR,216,1,45,FRIJOL VERDE,3,KILO,14333,43000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-19,MR,216,1,17,GUAYABA,15,KILO,2867,43005,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-19,MR,216,1,28,REMOLACHA,6,KILO,3000,18000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-19,MR,216,1,9,BANANO,20,KILO,1400,28000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-19,MR,216,1,400,MAIZ TRILLADO BLANCO A GRANEL Y *KILO,100,KILO,2453,245300,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-19,MR,216,1,404,PESCADO CABEZA DE TILAPIA NEGRA *KILO,3.87,KILO,4872,18855,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-19,MR,216,1,216,MAIZ PERGAMINO VALLE,150,KILO,2123,318450,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-19,MR,216,1,117,BULTO DE PAPA,1,KILO,72000,72000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-19,MR,216,1,401,MAIZ TRILLADO AMARILLO A GRANEL Y* KILO,50,KILO,2514,125700,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-19,MR,216,1,7702535016367,COCA COLA 3 LITROS X 2 UND,20,UND,11291,225820,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-19,MR,216,1,7702055001683,AGUARDIENTE FIESTA *CANECA,24,UND,14476,347429,0.05,17371
TERCEROS VARIOS Y/O GENERAL,2022-06-19,MR,216,1,3112,BAGRE,10,KILO,11500,115000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-19,MR,216,1,7707223210317,VINO BLANCO ROSALEM  *187CM,48,UND,2062,98971,0.05,4949
TERCEROS VARIOS Y/O GENERAL,2022-06-19,MR,216,1,9587,@ PAPA PARDA,4,@,18000,72000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-20,MR,217,1,7500435156875,DESODORANTE OLD SPICE *50G,4,UND,10213,40850,0.19,7762
TERCEROS VARIOS Y/O GENERAL,2022-06-20,MR,217,1,7500435156899,DESODORANTE OLD SPICE *80G,4,UND,10613,42453,0.19,8066
TERCEROS VARIOS Y/O GENERAL,2022-06-20,MR,218,1,484,ASADURA KILO,50,KILO,10000,500000,0.19,95000
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,10,LULO,22,KILO,4700,103400,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,70,MALLA TOMATE CHONTO,96,PQT,1788,171600,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,11,MARACUYA,20,KILO,3850,77000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,2,TOMATE CHONTO,66,KILO,2900,191400,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,32,YUCA,25,KILO,3240,81000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,52,MAZORCA BANDEJA DULCE,6,BDJ,2500,15000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,13,BATAVIA,13,KILO,3462,45000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,23,LIMON,15,KILO,2867,43000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,33,ARVEJA VERDE,4,KILO,11333,45332,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,4,ZANAHORIA,60,KILO,2367,142020,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,14,TOMATE DE ARBOL,25,KILO,2960,74000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,54,NARANJA,30,KILO,2333,69990,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,25,PEPINO,12,KILO,1300,15600,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,45,FRIJOL VERDE,4,KILO,13000,52000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,55,MANZANA ROJA,25,UND,1120,28000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,85,MALLA HABICHUELA,41,PQT,2683,110000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,6,AJO,10,KILO,8300,83000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,26,PAPA AMARILLA,50,KILO,3040,152000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,27,PIMENTON,18,KILO,4600,82800,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,37,PAPAYA,15,KILO,2200,33000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,18,ARRACACHA,12.5,KILO,2400,30000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,28,REMOLACHA,6,KILO,2500,15000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,58,PERA,20,UND,1850,37000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,9,BANANO,20,KILO,1400,28000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,121,BROCOLI,6,UND,2167,13000,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,404,PESCADO CABEZA DE TILAPIA NEGRA *KILO,2.76,KILO,4872,13447,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,229,SALMON,0.81,KILO,47059,38118,0.19,7242
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,229,SALMON,1.48,KILO,47059,69647,0.19,13233
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,7700185000095,CHULETA PESCADO,10,BDJ,4034,40336,0.19,7664
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,950236,PESCADO BOCACHICO *KILO,5.84,KILO,11550,67452,0,0
TERCEROS VARIOS Y/O GENERAL,2022-06-21,MR,219,1,3112,BAGRE,10,KILO,11500,115000,0,0
